office id,week,day,hour,workers,year
barIlan2,33,3,8,10,2018
barIlan2,33,3,9,10,2018
barIlan2,33,3,10,10,2018
barIlan2,33,3,11,10,2018
barIlan2,33,3,12,10,2018
barIlan2,33,3,13,10,2018
barIlan2,33,3,14,10,2018
barIlan2,33,3,15,10,2018
barIlan2,33,3,16,10,2018
barIlan2,33,3,17,10,2018
barIlan2,33,3,18,10,2018
barIlan2,33,3,19,10,2018
barIlan2,33,3,20,10,2018
barIlan2,33,4,8,15,2018
barIlan2,33,4,9,15,2018
barIlan2,33,4,10,15,2018
barIlan2,33,4,11,15,2018
barIlan2,33,4,12,15,2018
barIlan2,33,4,13,15,2018
barIlan2,33,4,14,15,2018
barIlan2,33,4,15,15,2018
barIlan2,33,4,16,15,2018
barIlan2,33,4,17,15,2018
barIlan2,33,4,18,15,2018
barIlan2,33,4,19,15,2018
barIlan2,33,4,20,15,2018
barIlan2,33,5,8,15,2018
barIlan2,33,5,9,15,2018
barIlan2,33,5,10,5,2018
barIlan2,33,5,11,15,2018
barIlan2,33,5,12,15,2018
barIlan2,33,5,13,15,2018
barIlan2,33,5,14,15,2018
barIlan2,33,5,15,15,2018
barIlan2,33,5,16,15,2018
barIlan2,33,5,17,15,2018
barIlan2,33,5,18,15,2018
barIlan2,33,5,19,15,2018
barIlan2,33,5,20,15,2018
barIlan2,33,6,8,15,2018
barIlan2,33,6,9,15,2018
barIlan2,33,6,10,15,2018
barIlan2,33,6,11,15,2018
barIlan2,33,6,12,15,2018
barIlan2,33,6,13,15,2018
barIlan2,33,6,14,15,2018
barIlan2,33,6,15,15,2018
barIlan2,33,6,16,15,2018
barIlan2,33,6,17,15,2018
barIlan2,33,6,18,15,2018
barIlan2,33,6,19,15,2018
barIlan2,33,6,20,15,2018
barIlan2,33,7,8,0,2018
barIlan2,33,7,9,0,2018
barIlan2,33,7,10,0,2018
barIlan2,33,7,11,0,2018
barIlan2,33,7,12,0,2018
barIlan2,33,7,13,0,2018
barIlan2,33,7,14,0,2018
barIlan2,33,7,15,0,2018
barIlan2,33,7,16,0,2018
barIlan2,33,7,17,0,2018
barIlan2,33,7,18,0,2018
barIlan2,33,7,19,0,2018
barIlan2,33,7,20,0,2018
barIlan2,34,1,8,15,2018
barIlan2,34,1,9,15,2018
barIlan2,34,1,10,15,2018
barIlan2,34,1,11,15,2018
barIlan2,34,1,12,15,2018
barIlan2,34,1,13,15,2018
barIlan2,34,1,14,15,2018
barIlan2,34,1,15,15,2018
barIlan2,34,1,16,15,2018
barIlan2,34,1,17,15,2018
barIlan2,34,1,18,15,2018
barIlan2,34,1,19,15,2018
barIlan2,34,1,20,15,2018
barIlan2,34,2,8,15,2018
barIlan2,34,2,9,15,2018
barIlan2,34,2,10,15,2018
barIlan2,34,2,11,15,2018
barIlan2,34,2,12,15,2018
barIlan2,34,2,13,15,2018
barIlan2,34,2,14,15,2018
barIlan2,34,2,15,15,2018
barIlan2,34,2,16,15,2018
barIlan2,34,2,17,15,2018
barIlan2,34,2,18,0,2018
barIlan2,34,2,19,15,2018
barIlan2,34,2,20,15,2018
barIlan2,34,3,8,10,2018
barIlan2,34,3,9,10,2018
barIlan2,34,3,10,10,2018
barIlan2,34,3,11,10,2018
barIlan2,34,3,12,10,2018
barIlan2,34,3,13,10,2018
barIlan2,34,3,14,10,2018
barIlan2,34,3,15,10,2018
barIlan2,34,3,16,10,2018
barIlan2,34,3,17,10,2018
barIlan2,34,3,18,10,2018
barIlan2,34,3,19,10,2018
barIlan2,34,3,20,10,2018
barIlan2,34,4,8,15,2018
barIlan2,34,4,9,15,2018
barIlan2,34,4,10,15,2018
barIlan2,34,4,11,15,2018
barIlan2,34,4,12,15,2018
barIlan2,34,4,13,15,2018
barIlan2,34,4,14,15,2018
barIlan2,34,4,15,15,2018
barIlan2,34,4,16,15,2018
barIlan2,34,4,17,15,2018
barIlan2,34,4,18,15,2018
barIlan2,34,4,19,15,2018
barIlan2,34,4,20,15,2018
barIlan2,34,5,8,15,2018
barIlan2,34,5,9,15,2018
barIlan2,34,5,10,5,2018
barIlan2,34,5,11,15,2018
barIlan2,34,5,12,15,2018
barIlan2,34,5,13,15,2018
barIlan2,34,5,14,15,2018
barIlan2,34,5,15,15,2018
barIlan2,34,5,16,15,2018
barIlan2,34,5,17,15,2018
barIlan2,34,5,18,15,2018
barIlan2,34,5,19,15,2018
barIlan2,34,5,20,15,2018
barIlan2,34,6,8,15,2018
barIlan2,34,6,9,15,2018
barIlan2,34,6,10,15,2018
barIlan2,34,6,11,15,2018
barIlan2,34,6,12,15,2018
barIlan2,34,6,13,15,2018
barIlan2,34,6,14,15,2018
barIlan2,34,6,15,15,2018
barIlan2,34,6,16,15,2018
barIlan2,34,6,17,15,2018
barIlan2,34,6,18,15,2018
barIlan2,34,6,19,15,2018
barIlan2,34,6,20,15,2018
barIlan2,34,7,8,0,2018
barIlan2,34,7,9,0,2018
barIlan2,34,7,10,0,2018
barIlan2,34,7,11,0,2018
barIlan2,34,7,12,0,2018
barIlan2,34,7,13,0,2018
barIlan2,34,7,14,0,2018
barIlan2,34,7,15,0,2018
barIlan2,34,7,16,0,2018
barIlan2,34,7,17,0,2018
barIlan2,34,7,18,0,2018
barIlan2,34,7,19,0,2018
barIlan2,34,7,20,0,2018
barIlan2,35,1,8,15,2018
barIlan2,35,1,9,15,2018
barIlan2,35,1,10,15,2018
barIlan2,35,1,11,15,2018
barIlan2,35,1,12,15,2018
barIlan2,35,1,13,15,2018
barIlan2,35,1,14,15,2018
barIlan2,35,1,15,15,2018
barIlan2,35,1,16,15,2018
barIlan2,35,1,17,15,2018
barIlan2,35,1,18,15,2018
barIlan2,35,1,19,15,2018
barIlan2,35,1,20,15,2018
barIlan2,35,2,8,15,2018
barIlan2,35,2,9,15,2018
barIlan2,35,2,10,15,2018
barIlan2,35,2,11,15,2018
barIlan2,35,2,12,15,2018
barIlan2,35,2,13,15,2018
barIlan2,35,2,14,15,2018
barIlan2,35,2,15,15,2018
barIlan2,35,2,16,15,2018
barIlan2,35,2,17,15,2018
barIlan2,35,2,18,0,2018
barIlan2,35,2,19,15,2018
barIlan2,35,2,20,15,2018
barIlan2,35,3,8,10,2018
barIlan2,35,3,9,10,2018
barIlan2,35,3,10,10,2018
barIlan2,35,3,11,10,2018
barIlan2,35,3,12,10,2018
barIlan2,35,3,13,10,2018
barIlan2,35,3,14,10,2018
barIlan2,35,3,15,10,2018
barIlan2,35,3,16,10,2018
barIlan2,35,3,17,10,2018
barIlan2,35,3,18,10,2018
barIlan2,35,3,19,10,2018
barIlan2,35,3,20,10,2018
barIlan2,35,4,8,15,2018
barIlan2,35,4,9,15,2018
barIlan2,35,4,10,15,2018
barIlan2,35,4,11,15,2018
barIlan2,35,4,12,15,2018
barIlan2,35,4,13,15,2018
barIlan2,35,4,14,15,2018
barIlan2,35,4,15,15,2018
barIlan2,35,4,16,15,2018
barIlan2,35,4,17,15,2018
barIlan2,35,4,18,15,2018
barIlan2,35,4,19,15,2018
barIlan2,35,4,20,15,2018
barIlan2,35,5,8,15,2018
barIlan2,35,5,9,15,2018
barIlan2,35,5,10,5,2018
barIlan2,35,5,11,15,2018
barIlan2,35,5,12,15,2018
barIlan2,35,5,13,15,2018
barIlan2,35,5,14,15,2018
barIlan2,35,5,15,15,2018
barIlan2,35,5,16,15,2018
barIlan2,35,5,17,15,2018
barIlan2,35,5,18,15,2018
barIlan2,35,5,19,15,2018
barIlan2,35,5,20,15,2018
barIlan2,35,6,8,15,2018
barIlan2,35,6,9,15,2018
barIlan2,35,6,10,15,2018
barIlan2,35,6,11,15,2018
barIlan2,35,6,12,15,2018
barIlan2,35,6,13,15,2018
barIlan2,35,6,14,15,2018
barIlan2,35,6,15,15,2018
barIlan2,35,6,16,15,2018
barIlan2,35,6,17,15,2018
barIlan2,35,6,18,15,2018
barIlan2,35,6,19,15,2018
barIlan2,35,6,20,15,2018
barIlan2,35,7,8,0,2018
barIlan2,35,7,9,0,2018
barIlan2,35,7,10,0,2018
barIlan2,35,7,11,0,2018
barIlan2,35,7,12,0,2018
barIlan2,35,7,13,0,2018
barIlan2,35,7,14,0,2018
barIlan2,35,7,15,0,2018
barIlan2,35,7,16,0,2018
barIlan2,35,7,17,0,2018
barIlan2,35,7,18,0,2018
barIlan2,35,7,19,0,2018
barIlan2,35,7,20,0,2018
barIlan2,36,1,8,15,2018
barIlan2,36,1,9,15,2018
barIlan2,36,1,10,15,2018
barIlan2,36,1,11,15,2018
barIlan2,36,1,12,15,2018
barIlan2,36,1,13,15,2018
barIlan2,36,1,14,15,2018
barIlan2,36,1,15,15,2018
barIlan2,36,1,16,15,2018
barIlan2,36,1,17,15,2018
barIlan2,36,1,18,15,2018
barIlan2,36,1,19,15,2018
barIlan2,36,1,20,15,2018
barIlan2,36,2,8,15,2018
barIlan2,36,2,9,15,2018
barIlan2,36,2,10,15,2018
barIlan2,36,2,11,15,2018
barIlan2,36,2,12,15,2018
barIlan2,36,2,13,15,2018
barIlan2,36,2,14,15,2018
barIlan2,36,2,15,15,2018
barIlan2,36,2,16,15,2018
barIlan2,36,2,17,15,2018
barIlan2,36,2,18,0,2018
barIlan2,36,2,19,15,2018
barIlan2,36,2,20,15,2018
barIlan2,36,3,8,10,2018
barIlan2,36,3,9,10,2018
barIlan2,36,3,10,10,2018
barIlan2,36,3,11,10,2018
barIlan2,36,3,12,10,2018
barIlan2,36,3,13,10,2018
barIlan2,36,3,14,10,2018
barIlan2,36,3,15,10,2018
barIlan2,36,3,16,10,2018
barIlan2,36,3,17,10,2018
barIlan2,36,3,18,10,2018
barIlan2,36,3,19,10,2018
barIlan2,36,3,20,10,2018
barIlan2,36,4,8,15,2018
barIlan2,36,4,9,15,2018
barIlan2,36,4,10,15,2018
barIlan2,36,4,11,15,2018
barIlan2,36,4,12,15,2018
barIlan2,36,4,13,15,2018
barIlan2,36,4,14,15,2018
barIlan2,36,4,15,15,2018
barIlan2,36,4,16,15,2018
barIlan2,36,4,17,15,2018
barIlan2,36,4,18,15,2018
barIlan2,36,4,19,15,2018
barIlan2,36,4,20,15,2018
barIlan2,36,5,8,15,2018
barIlan2,36,5,9,15,2018
barIlan2,36,5,10,5,2018
barIlan2,36,5,11,15,2018
barIlan2,36,5,12,15,2018
barIlan2,36,5,13,15,2018
barIlan2,36,5,14,15,2018
barIlan2,36,5,15,15,2018
barIlan2,36,5,16,15,2018
barIlan2,36,5,17,15,2018
barIlan2,36,5,18,15,2018
barIlan2,36,5,19,15,2018
barIlan2,36,5,20,15,2018
barIlan2,36,6,8,15,2018
barIlan2,36,6,9,15,2018
barIlan2,36,6,10,15,2018
barIlan2,36,6,11,15,2018
barIlan2,36,6,12,15,2018
barIlan2,36,6,13,15,2018
barIlan2,36,6,14,15,2018
barIlan2,36,6,15,15,2018
barIlan2,36,6,16,15,2018
barIlan2,36,6,17,15,2018
barIlan2,36,6,18,15,2018
barIlan2,36,6,19,15,2018
barIlan2,36,6,20,15,2018
barIlan2,36,7,8,0,2018
barIlan2,36,7,9,0,2018
barIlan2,36,7,10,0,2018
barIlan2,36,7,11,0,2018
barIlan2,36,7,12,0,2018
barIlan2,36,7,13,0,2018
barIlan2,36,7,14,0,2018
barIlan2,36,7,15,0,2018
barIlan2,36,7,16,0,2018
barIlan2,36,7,17,0,2018
barIlan2,36,7,18,0,2018
barIlan2,36,7,19,0,2018
barIlan2,36,7,20,0,2018
barIlan2,37,1,8,15,2018
barIlan2,37,1,9,15,2018
barIlan2,37,1,10,15,2018
barIlan2,37,1,11,15,2018
barIlan2,37,1,12,15,2018
barIlan2,37,1,13,15,2018
barIlan2,37,1,14,15,2018
barIlan2,37,1,15,15,2018
barIlan2,37,1,16,15,2018
barIlan2,37,1,17,15,2018
barIlan2,37,1,18,15,2018
barIlan2,37,1,19,15,2018
barIlan2,37,1,20,15,2018
barIlan2,37,2,8,15,2018
barIlan2,37,2,9,15,2018
barIlan2,37,2,10,15,2018
barIlan2,37,2,11,15,2018
barIlan2,37,2,12,15,2018
barIlan2,37,2,13,15,2018
barIlan2,37,2,14,15,2018
barIlan2,37,2,15,15,2018
barIlan2,37,2,16,15,2018
barIlan2,37,2,17,15,2018
barIlan2,37,2,18,0,2018
barIlan2,37,2,19,15,2018
barIlan2,37,2,20,15,2018
barIlan2,37,3,8,10,2018
barIlan2,37,3,9,10,2018
barIlan2,37,3,10,10,2018
barIlan2,37,3,11,10,2018
barIlan2,37,3,12,10,2018
barIlan2,37,3,13,10,2018
barIlan2,37,3,14,10,2018
barIlan2,37,3,15,10,2018
barIlan2,37,3,16,10,2018
barIlan2,37,3,17,10,2018
barIlan2,37,3,18,10,2018
barIlan2,37,3,19,10,2018
barIlan2,37,3,20,10,2018
barIlan2,37,4,8,15,2018
barIlan2,37,4,9,15,2018
barIlan2,37,4,10,15,2018
barIlan2,37,4,11,15,2018
barIlan2,37,4,12,15,2018
barIlan2,37,4,13,15,2018
barIlan2,37,4,14,15,2018
barIlan2,37,4,15,15,2018
barIlan2,37,4,16,15,2018
barIlan2,37,4,17,15,2018
barIlan2,37,4,18,15,2018
barIlan2,37,4,19,15,2018
barIlan2,37,4,20,15,2018
barIlan2,37,5,8,15,2018
barIlan2,37,5,9,15,2018
barIlan2,37,5,10,5,2018
barIlan2,37,5,11,15,2018
barIlan2,37,5,12,15,2018
barIlan2,37,5,13,15,2018
barIlan2,37,5,14,15,2018
barIlan2,37,5,15,15,2018
barIlan2,37,5,16,15,2018
barIlan2,37,5,17,15,2018
barIlan2,37,5,18,15,2018
barIlan2,37,5,19,15,2018
barIlan2,37,5,20,15,2018
barIlan2,37,6,8,15,2018
barIlan2,37,6,9,15,2018
barIlan2,37,6,10,15,2018
barIlan2,37,6,11,15,2018
barIlan2,37,6,12,15,2018
barIlan2,37,6,13,15,2018
barIlan2,37,6,14,15,2018
barIlan2,37,6,15,15,2018
barIlan2,37,6,16,15,2018
barIlan2,37,6,17,15,2018
barIlan2,37,6,18,15,2018
barIlan2,37,6,19,15,2018
barIlan2,37,6,20,15,2018
barIlan2,37,7,8,0,2018
barIlan2,37,7,9,0,2018
barIlan2,37,7,10,0,2018
barIlan2,37,7,11,0,2018
barIlan2,37,7,12,0,2018
barIlan2,37,7,13,0,2018
barIlan2,37,7,14,0,2018
barIlan2,37,7,15,0,2018
barIlan2,37,7,16,0,2018
barIlan2,37,7,17,0,2018
barIlan2,37,7,18,0,2018
barIlan2,37,7,19,0,2018
barIlan2,37,7,20,0,2018
barIlan2,38,1,8,15,2018
barIlan2,38,1,9,15,2018
barIlan2,38,1,10,15,2018
barIlan2,38,1,11,15,2018
barIlan2,38,1,12,15,2018
barIlan2,38,1,13,15,2018
barIlan2,38,1,14,15,2018
barIlan2,38,1,15,15,2018
barIlan2,38,1,16,15,2018
barIlan2,38,1,17,15,2018
barIlan2,38,1,18,15,2018
barIlan2,38,1,19,15,2018
barIlan2,38,1,20,15,2018
barIlan2,38,2,8,15,2018
barIlan2,38,2,9,15,2018
barIlan2,38,2,10,15,2018
barIlan2,38,2,11,15,2018
barIlan2,38,2,12,15,2018
barIlan2,38,2,13,15,2018
barIlan2,38,2,14,15,2018
barIlan2,38,2,15,15,2018
barIlan2,38,2,16,15,2018
barIlan2,38,2,17,15,2018
barIlan2,38,2,18,0,2018
barIlan2,38,2,19,15,2018
barIlan2,38,2,20,15,2018
barIlan2,38,3,8,10,2018
barIlan2,38,3,9,10,2018
barIlan2,38,3,10,10,2018
barIlan2,38,3,11,10,2018
barIlan2,38,3,12,10,2018
barIlan2,38,3,13,10,2018
barIlan2,38,3,14,10,2018
barIlan2,38,3,15,10,2018
barIlan2,38,3,16,10,2018
barIlan2,38,3,17,10,2018
barIlan2,38,3,18,10,2018
barIlan2,38,3,19,10,2018
barIlan2,38,3,20,10,2018
barIlan2,38,4,8,15,2018
barIlan2,38,4,9,15,2018
barIlan2,38,4,10,15,2018
barIlan2,38,4,11,15,2018
barIlan2,38,4,12,15,2018
barIlan2,38,4,13,15,2018
barIlan2,38,4,14,15,2018
barIlan2,38,4,15,15,2018
barIlan2,38,4,16,15,2018
barIlan2,38,4,17,15,2018
barIlan2,38,4,18,15,2018
barIlan2,38,4,19,15,2018
barIlan2,38,4,20,15,2018
barIlan2,38,5,8,15,2018
barIlan2,38,5,9,15,2018
barIlan2,38,5,10,5,2018
barIlan2,38,5,11,15,2018
barIlan2,38,5,12,15,2018
barIlan2,38,5,13,15,2018
barIlan2,38,5,14,15,2018
barIlan2,38,5,15,15,2018
barIlan2,38,5,16,15,2018
barIlan2,38,5,17,15,2018
barIlan2,38,5,18,15,2018
barIlan2,38,5,19,15,2018
barIlan2,38,5,20,15,2018
barIlan2,38,6,8,15,2018
barIlan2,38,6,9,15,2018
barIlan2,38,6,10,15,2018
barIlan2,38,6,11,15,2018
barIlan2,38,6,12,15,2018
barIlan2,38,6,13,15,2018
barIlan2,38,6,14,15,2018
barIlan2,38,6,15,15,2018
barIlan2,38,6,16,15,2018
barIlan2,38,6,17,15,2018
barIlan2,38,6,18,15,2018
barIlan2,38,6,19,15,2018
barIlan2,38,6,20,15,2018
barIlan2,38,7,8,0,2018
barIlan2,38,7,9,0,2018
barIlan2,38,7,10,0,2018
barIlan2,38,7,11,0,2018
barIlan2,38,7,12,0,2018
barIlan2,38,7,13,0,2018
barIlan2,38,7,14,0,2018
barIlan2,38,7,15,0,2018
barIlan2,38,7,16,0,2018
barIlan2,38,7,17,0,2018
barIlan2,38,7,18,0,2018
barIlan2,38,7,19,0,2018
barIlan2,38,7,20,0,2018
barIlan2,39,1,8,15,2018
barIlan2,39,1,9,15,2018
barIlan2,39,1,10,15,2018
barIlan2,39,1,11,15,2018
barIlan2,39,1,12,15,2018
barIlan2,39,1,13,15,2018
barIlan2,39,1,14,15,2018
barIlan2,39,1,15,15,2018
barIlan2,39,1,16,15,2018
barIlan2,39,1,17,15,2018
barIlan2,39,1,18,15,2018
barIlan2,39,1,19,15,2018
barIlan2,39,1,20,15,2018
barIlan2,39,2,8,15,2018
barIlan2,39,2,9,15,2018
barIlan2,39,2,10,15,2018
barIlan2,39,2,11,15,2018
barIlan2,39,2,12,15,2018
barIlan2,39,2,13,15,2018
barIlan2,39,2,14,15,2018
barIlan2,39,2,15,15,2018
barIlan2,39,2,16,15,2018
barIlan2,39,2,17,15,2018
barIlan2,39,2,18,0,2018
barIlan2,39,2,19,15,2018
barIlan2,39,2,20,15,2018
barIlan2,39,3,8,10,2018
barIlan2,39,3,9,10,2018
barIlan2,39,3,10,10,2018
barIlan2,39,3,11,10,2018
barIlan2,39,3,12,10,2018
barIlan2,39,3,13,10,2018
barIlan2,39,3,14,10,2018
barIlan2,39,3,15,10,2018
barIlan2,39,3,16,10,2018
barIlan2,39,3,17,10,2018
barIlan2,39,3,18,10,2018
barIlan2,39,3,19,10,2018
barIlan2,39,3,20,10,2018
barIlan2,39,4,8,15,2018
barIlan2,39,4,9,15,2018
barIlan2,39,4,10,15,2018
barIlan2,39,4,11,15,2018
barIlan2,39,4,12,15,2018
barIlan2,39,4,13,15,2018
barIlan2,39,4,14,15,2018
barIlan2,39,4,15,15,2018
barIlan2,39,4,16,15,2018
barIlan2,39,4,17,15,2018
barIlan2,39,4,18,15,2018
barIlan2,39,4,19,15,2018
barIlan2,39,4,20,15,2018
barIlan2,39,5,8,15,2018
barIlan2,39,5,9,15,2018
barIlan2,39,5,10,5,2018
barIlan2,39,5,11,15,2018
barIlan2,39,5,12,15,2018
barIlan2,39,5,13,15,2018
barIlan2,39,5,14,15,2018
barIlan2,39,5,15,15,2018
barIlan2,39,5,16,15,2018
barIlan2,39,5,17,15,2018
barIlan2,39,5,18,15,2018
barIlan2,39,5,19,15,2018
barIlan2,39,5,20,15,2018
barIlan2,39,6,8,15,2018
barIlan2,39,6,9,15,2018
barIlan2,39,6,10,15,2018
barIlan2,39,6,11,15,2018
barIlan2,39,6,12,15,2018
barIlan2,39,6,13,15,2018
barIlan2,39,6,14,15,2018
barIlan2,39,6,15,15,2018
barIlan2,39,6,16,15,2018
barIlan2,39,6,17,15,2018
barIlan2,39,6,18,15,2018
barIlan2,39,6,19,15,2018
barIlan2,39,6,20,15,2018
barIlan2,39,7,8,0,2018
barIlan2,39,7,9,0,2018
barIlan2,39,7,10,0,2018
barIlan2,39,7,11,0,2018
barIlan2,39,7,12,0,2018
barIlan2,39,7,13,0,2018
barIlan2,39,7,14,0,2018
barIlan2,39,7,15,0,2018
barIlan2,39,7,16,0,2018
barIlan2,39,7,17,0,2018
barIlan2,39,7,18,0,2018
barIlan2,39,7,19,0,2018
barIlan2,39,7,20,0,2018
barIlan2,40,1,8,15,2018
barIlan2,40,1,9,15,2018
barIlan2,40,1,10,15,2018
barIlan2,40,1,11,15,2018
barIlan2,40,1,12,15,2018
barIlan2,40,1,13,15,2018
barIlan2,40,1,14,15,2018
barIlan2,40,1,15,15,2018
barIlan2,40,1,16,15,2018
barIlan2,40,1,17,15,2018
barIlan2,40,1,18,15,2018
barIlan2,40,1,19,15,2018
barIlan2,40,1,20,15,2018
barIlan2,40,2,8,15,2018
barIlan2,40,2,9,15,2018
barIlan2,40,2,10,15,2018
barIlan2,40,2,11,15,2018
barIlan2,40,2,12,15,2018
barIlan2,40,2,13,15,2018
barIlan2,40,2,14,15,2018
barIlan2,40,2,15,15,2018
barIlan2,40,2,16,15,2018
barIlan2,40,2,17,15,2018
barIlan2,40,2,18,0,2018
barIlan2,40,2,19,15,2018
barIlan2,40,2,20,15,2018
barIlan2,40,3,8,10,2018
barIlan2,40,3,9,10,2018
barIlan2,40,3,10,10,2018
barIlan2,40,3,11,10,2018
barIlan2,40,3,12,10,2018
barIlan2,40,3,13,10,2018
barIlan2,40,3,14,10,2018
barIlan2,40,3,15,10,2018
barIlan2,40,3,16,10,2018
barIlan2,40,3,17,10,2018
barIlan2,40,3,18,10,2018
barIlan2,40,3,19,10,2018
barIlan2,40,3,20,10,2018
barIlan2,40,4,8,15,2018
barIlan2,40,4,9,15,2018
barIlan2,40,4,10,15,2018
barIlan2,40,4,11,15,2018
barIlan2,40,4,12,15,2018
barIlan2,40,4,13,15,2018
barIlan2,40,4,14,15,2018
barIlan2,40,4,15,15,2018
barIlan2,40,4,16,15,2018
barIlan2,40,4,17,15,2018
barIlan2,40,4,18,15,2018
barIlan2,40,4,19,15,2018
barIlan2,40,4,20,15,2018
barIlan2,40,5,8,15,2018
barIlan2,40,5,9,15,2018
barIlan2,40,5,10,5,2018
barIlan2,40,5,11,15,2018
barIlan2,40,5,12,15,2018
barIlan2,40,5,13,15,2018
barIlan2,40,5,14,15,2018
barIlan2,40,5,15,15,2018
barIlan2,40,5,16,15,2018
barIlan2,40,5,17,15,2018
barIlan2,40,5,18,15,2018
barIlan2,40,5,19,15,2018
barIlan2,40,5,20,15,2018
barIlan2,40,6,8,15,2018
barIlan2,40,6,9,15,2018
barIlan2,40,6,10,15,2018
barIlan2,40,6,11,15,2018
barIlan2,40,6,12,15,2018
barIlan2,40,6,13,15,2018
barIlan2,40,6,14,15,2018
barIlan2,40,6,15,15,2018
barIlan2,40,6,16,15,2018
barIlan2,40,6,17,15,2018
barIlan2,40,6,18,15,2018
barIlan2,40,6,19,15,2018
barIlan2,40,6,20,15,2018
barIlan2,40,7,8,0,2018
barIlan2,40,7,9,0,2018
barIlan2,40,7,10,0,2018
barIlan2,40,7,11,0,2018
barIlan2,40,7,12,0,2018
barIlan2,40,7,13,0,2018
barIlan2,40,7,14,0,2018
barIlan2,40,7,15,0,2018
barIlan2,40,7,16,0,2018
barIlan2,40,7,17,0,2018
barIlan2,40,7,18,0,2018
barIlan2,40,7,19,0,2018
barIlan2,40,7,20,0,2018
barIlan2,41,1,8,15,2018
barIlan2,41,1,9,15,2018
barIlan2,41,1,10,15,2018
barIlan2,41,1,11,15,2018
barIlan2,41,1,12,15,2018
barIlan2,41,1,13,15,2018
barIlan2,41,1,14,15,2018
barIlan2,41,1,15,15,2018
barIlan2,41,1,16,15,2018
barIlan2,41,1,17,15,2018
barIlan2,41,1,18,15,2018
barIlan2,41,1,19,15,2018
barIlan2,41,1,20,15,2018
barIlan2,41,2,8,15,2018
barIlan2,41,2,9,15,2018
barIlan2,41,2,10,15,2018
barIlan2,41,2,11,15,2018
barIlan2,41,2,12,15,2018
barIlan2,41,2,13,15,2018
barIlan2,41,2,14,15,2018
barIlan2,41,2,15,15,2018
barIlan2,41,2,16,15,2018
barIlan2,41,2,17,15,2018
barIlan2,41,2,18,0,2018
barIlan2,41,2,19,15,2018
barIlan2,41,2,20,15,2018
barIlan2,41,3,8,10,2018
barIlan2,41,3,9,10,2018
barIlan2,41,3,10,10,2018
barIlan2,41,3,11,10,2018
barIlan2,41,3,12,10,2018
barIlan2,41,3,13,10,2018
barIlan2,41,3,14,10,2018
barIlan2,41,3,15,10,2018
barIlan2,41,3,16,10,2018
barIlan2,41,3,17,10,2018
barIlan2,41,3,18,10,2018
barIlan2,41,3,19,10,2018
barIlan2,41,3,20,10,2018
barIlan2,41,4,8,15,2018
barIlan2,41,4,9,15,2018
barIlan2,41,4,10,15,2018
barIlan2,41,4,11,15,2018
barIlan2,41,4,12,15,2018
barIlan2,41,4,13,15,2018
barIlan2,41,4,14,15,2018
barIlan2,41,4,15,15,2018
barIlan2,41,4,16,15,2018
barIlan2,41,4,17,15,2018
barIlan2,41,4,18,15,2018
barIlan2,41,4,19,15,2018
barIlan2,41,4,20,15,2018
barIlan2,41,5,8,15,2018
barIlan2,41,5,9,15,2018
barIlan2,41,5,10,5,2018
barIlan2,41,5,11,15,2018
barIlan2,41,5,12,15,2018
barIlan2,41,5,13,15,2018
barIlan2,41,5,14,15,2018
barIlan2,41,5,15,15,2018
barIlan2,41,5,16,15,2018
barIlan2,41,5,17,15,2018
barIlan2,41,5,18,15,2018
barIlan2,41,5,19,15,2018
barIlan2,41,5,20,15,2018
barIlan2,41,6,8,15,2018
barIlan2,41,6,9,15,2018
barIlan2,41,6,10,15,2018
barIlan2,41,6,11,15,2018
barIlan2,41,6,12,15,2018
barIlan2,41,6,13,15,2018
barIlan2,41,6,14,15,2018
barIlan2,41,6,15,15,2018
barIlan2,41,6,16,15,2018
barIlan2,41,6,17,15,2018
barIlan2,41,6,18,15,2018
barIlan2,41,6,19,15,2018
barIlan2,41,6,20,15,2018
barIlan2,41,7,8,0,2018
barIlan2,41,7,9,0,2018
barIlan2,41,7,10,0,2018
barIlan2,41,7,11,0,2018
barIlan2,41,7,12,0,2018
barIlan2,41,7,13,0,2018
barIlan2,41,7,14,0,2018
barIlan2,41,7,15,0,2018
barIlan2,41,7,16,0,2018
barIlan2,41,7,17,0,2018
barIlan2,41,7,18,0,2018
barIlan2,41,7,19,0,2018
barIlan2,41,7,20,0,2018
barIlan2,42,1,8,15,2018
barIlan2,42,1,9,15,2018
barIlan2,42,1,10,15,2018
barIlan2,42,1,11,15,2018
barIlan2,42,1,12,15,2018
barIlan2,42,1,13,15,2018
barIlan2,42,1,14,15,2018
barIlan2,42,1,15,15,2018
barIlan2,42,1,16,15,2018
barIlan2,42,1,17,15,2018
barIlan2,42,1,18,15,2018
barIlan2,42,1,19,15,2018
barIlan2,42,1,20,15,2018
barIlan2,42,2,8,15,2018
barIlan2,42,2,9,15,2018
barIlan2,42,2,10,15,2018
barIlan2,42,2,11,15,2018
barIlan2,42,2,12,15,2018
barIlan2,42,2,13,15,2018
barIlan2,42,2,14,15,2018
barIlan2,42,2,15,15,2018
barIlan2,42,2,16,15,2018
barIlan2,42,2,17,15,2018
barIlan2,42,2,18,0,2018
barIlan2,42,2,19,15,2018
barIlan2,42,2,20,15,2018
barIlan2,42,3,8,10,2018
barIlan2,42,3,9,10,2018
barIlan2,42,3,10,10,2018
